Number of measurement points: 43672
Sample Rate (Hz): 500
Low limit Ch0 (V): -10
Upper limit Ch0 (V): 10
Low limit Ch1 (V): -10
Upper limit Ch1 (V): 10

Index	Time[s]	Ch0[V]	Ch1[V]
314	0.628	-0.0968060854356736	-1.74196715746075
315	0.63	-0.0916528792586178	-1.74196715746075
316	0.632	-0.0955177838914096	-1.74067885591649
317	0.634	-0.0890762761700898	-1.73939055437222
318	0.636	-0.103247593156993	-1.73810225282796
319	0.638	-0.0916528792586178	-1.73681395128369
320	0.64	-0.0877879746258259	-1.73681395128369
321	0.642	-0.0903645777143538	-1.73681395128369
322	0.644	-0.0929411808028817	-1.73810225282796
323	0.646	-0.0929411808028817	-1.74067885591649
324	0.648	-0.0929411808028817	-1.74196715746075
325	0.65	-0.0929411808028817	-1.74067885591649
326	0.652	-0.0903645777143538	-1.74067885591649
327	0.654	-0.0864996730815619	-1.73939055437222
328	0.656	-0.0942294823471457	-1.73681395128369
329	0.658	-0.0929411808028817	-1.73552564973943
330	0.66	-0.0890762761700898	-1.73552564973943
331	0.662	-0.0890762761700898	-1.73681395128369
332	0.664	-0.0942294823471457	-1.73810225282796
333	0.666	-0.0890762761700898	-1.74067885591649
334	0.668	-0.0903645777143538	-1.73939055437222
335	0.67	-0.0942294823471457	-1.74067885591649
336	0.672	-0.0890762761700898	-1.73939055437222
337	0.674	-0.0929411808028817	-1.73810225282796
338	0.676	-0.0942294823471457	-1.73552564973943
339	0.678	-0.0877879746258259	-1.73423734819517
340	0.68	-0.0903645777143538	-1.73552564973943
341	0.682	-0.0864996730815619	-1.73552564973943
342	0.684	-0.0942294823471457	-1.73681395128369
343	0.686	-0.0903645777143538	-1.73939055437222
344	0.688	-0.0929411808028817	-1.73939055437222
345	0.69	-0.0916528792586178	-1.73939055437222
346	0.692	-0.083923069993034	-1.73810225282796
347	0.694	-0.0903645777143538	-1.73681395128369
348	0.696	-0.0942294823471457	-1.73552564973943
349	0.698	-0.0916528792586178	-1.73423734819517
350	0.7	-0.0903645777143538	-1.73423734819517
351	0.702	-0.0877879746258259	-1.73552564973943
352	0.704	-0.0903645777143538	-1.73681395128369
353	0.706	-0.0903645777143538	-1.73810225282796
354	0.708	-0.0929411808028817	-1.73810225282796
355	0.71	-0.0877879746258259	-1.73810225282796
356	0.712	-0.0890762761700898	-1.73810225282796
357	0.714	-0.0890762761700898	-1.73681395128369
358	0.716	-0.0890762761700898	-1.73423734819517
359	0.718	-0.0890762761700898	-1.7329490466509
360	0.72	-0.0890762761700898	-1.7329490466509
361	0.722	-0.0903645777143538	-1.73423734819517
362	0.724	-0.0903645777143538	-1.73552564973943
363	0.726	-0.0955177838914096	-1.73681395128369
364	0.728	-0.0890762761700898	-1.73681395128369
365	0.73	-0.0942294823471457	-1.73681395128369
366	0.732	-0.0916528792586178	-1.73681395128369
367	0.734	-0.0916528792586178	-1.73552564973943
368	0.736	-0.0955177838914096	-1.7329490466509
369	0.738	-0.0864996730815619	-1.73166074510664
370	0.74	-0.0916528792586178	-1.7329490466509
371	0.742	-0.0903645777143538	-1.73166074510664
372	0.744	-0.0890762761700898	-1.73423734819517
373	0.746	-0.0903645777143538	-1.73552564973943
374	0.748	-0.0903645777143538	-1.73681395128369
375	0.75	-0.0980943869799376	-1.73681395128369
376	0.752	-0.0890762761700898	-1.73552564973943
377	0.754	-0.0929411808028817	-1.73423734819517
378	0.756	-0.0942294823471457	-1.73166074510664
379	0.758	-0.0980943869799376	-1.73166074510664
380	0.76	-0.0903645777143538	-1.73166074510664
381	0.762	-0.0903645777143538	-1.73166074510664
382	0.764	-0.0903645777143538	-1.7329490466509
383	0.766	-0.0877879746258259	-1.73552564973943
384	0.768	-0.0929411808028817	-1.73552564973943
385	0.77	-0.0929411808028817	-1.73552564973943
386	0.772	-0.0864996730815619	-1.73423734819517
387	0.774	-0.0929411808028817	-1.7329490466509
388	0.776	-0.0864996730815619	-1.73037244356237
389	0.778	-0.0929411808028817	-1.73037244356237
390	0.78	-0.0877879746258259	-1.73037244356237
391	0.782	-0.0916528792586178	-1.73037244356237
392	0.784	-0.083923069993034	-1.73166074510664
393	0.786	-0.0929411808028817	-1.7329490466509
394	0.788	-0.0916528792586178	-1.73423734819517
395	0.79	-0.0890762761700898	-1.7329490466509
396	0.792	-0.0903645777143538	-1.7329490466509
397	0.794	-0.0955177838914096	-1.73166074510664
398	0.796	-0.0929411808028817	-1.73037244356237
399	0.798	-0.0890762761700898	-1.72908414201811
400	0.8	-0.0916528792586178	-1.72908414201811
401	0.802	-0.0877879746258259	-1.72908414201811
402	0.804	-0.0916528792586178	-1.73037244356237
403	0.806	-0.0903645777143538	-1.73166074510664
404	0.808	-0.0903645777143538	-1.7329490466509
405	0.81	-0.0916528792586178	-1.7329490466509
406	0.812	-0.0877879746258259	-1.7329490466509
407	0.814	-0.0942294823471457	-1.73037244356237
408	0.816	-0.0890762761700898	-1.72779584047385
409	0.818	-0.0903645777143538	-1.72779584047385
410	0.82	-0.0903645777143538	-1.72779584047385
411	0.822	-0.0877879746258259	-1.72779584047385
412	0.824	-0.0890762761700898	-1.72908414201811
413	0.826	-0.0916528792586178	-1.73166074510664
414	0.828	-0.0890762761700898	-1.73166074510664
415	0.83	-0.0929411808028817	-1.73166074510664
416	0.832	-0.08263476844877	-1.73037244356237
417	0.834	-0.0903645777143538	-1.72908414201811
418	0.836	-0.0942294823471457	-1.72650753892958
419	0.838	-0.0903645777143538	-1.72650753892958
420	0.84	-0.0864996730815619	-1.72650753892958
421	0.842	-0.0929411808028817	-1.72650753892958
422	0.844	-0.0955177838914096	-1.72779584047385
423	0.846	-0.0890762761700898	-1.73037244356237
424	0.848	-0.0903645777143538	-1.73037244356237
425	0.85	-0.0903645777143538	-1.73037244356237
426	0.852	-0.0903645777143538	-1.72908414201811
427	0.854	-0.085211371537298	-1.72779584047385
428	0.856	-0.0877879746258259	-1.72650753892958
429	0.858	-0.08263476844877	-1.72521923738532
430	0.86	-0.0813464669045061	-1.72521923738532
431	0.862	-0.085211371537298	-1.72650753892958
432	0.864	-0.085211371537298	-1.72779584047385
433	0.866	-0.085211371537298	-1.73037244356237
434	0.868	-0.083923069993034	-1.73037244356237
435	0.87	-0.0890762761700898	-1.72908414201811
436	0.872	-0.0800581653602421	-1.72908414201811
437	0.874	-0.085211371537298	-1.72779584047385
438	0.876	-0.083923069993034	-1.72521923738532
439	0.878	-0.0864996730815619	-1.72521923738532
440	0.88	-0.085211371537298	-1.72521923738532
441	0.882	-0.08263476844877	-1.72521923738532
442	0.884	-0.0864996730815619	-1.72650753892958
443	0.886	-0.0890762761700898	-1.72908414201811
444	0.888	-0.083923069993034	-1.72908414201811
445	0.89	-0.085211371537298	-1.72779584047385
446	0.892	-0.0787698638159782	-1.72779584047385
447	0.894	-0.085211371537298	-1.72650753892958
448	0.896	-0.0800581653602421	-1.72393093584105
449	0.898	-0.08263476844877	-1.72393093584105
450	0.9	-0.0800581653602421	-1.72393093584105
451	0.902	-0.08263476844877	-1.72393093584105
452	0.904	-0.0864996730815619	-1.72521923738532
453	0.906	-0.0864996730815619	-1.72779584047385
454	0.908	-0.083923069993034	-1.72779584047385
455	0.91	-0.08263476844877	-1.72779584047385
456	0.912	-0.08263476844877	-1.72779584047385
457	0.914	-0.085211371537298	-1.72521923738532
458	0.916	-0.08263476844877	-1.72393093584105
459	0.918	-0.0813464669045061	-1.72393093584105
460	0.92	-0.0813464669045061	-1.72393093584105
461	0.922	-0.0864996730815619	-1.72393093584105
462	0.924	-0.0813464669045061	-1.72521923738532
463	0.926	-0.0903645777143538	-1.72779584047385
464	0.928	-0.0813464669045061	-1.72650753892958
465	0.93	-0.0890762761700898	-1.72650753892958
466	0.932	-0.0813464669045061	-1.72650753892958
467	0.934	-0.08263476844877	-1.72521923738532
468	0.936	-0.0916528792586178	-1.72264263429679
469	0.938	-0.0813464669045061	-1.72264263429679
470	0.94	-0.083923069993034	-1.72264263429679
471	0.942	-0.0813464669045061	-1.72264263429679
472	0.944	-0.083923069993034	-1.72521923738532
473	0.946	-0.0864996730815619	-1.72650753892958
474	0.948	-0.0877879746258259	-1.72650753892958
475	0.95	-0.08263476844877	-1.72650753892958
476	0.952	-0.0800581653602421	-1.72650753892958
477	0.954	-0.0877879746258259	-1.72521923738532
478	0.956	-0.083923069993034	-1.72135433275253
479	0.958	-0.0890762761700898	-1.72135433275253
480	0.96	-0.08263476844877	-1.72135433275253
481	0.962	-0.085211371537298	-1.72135433275253
482	0.964	-0.0877879746258259	-1.72264263429679
483	0.966	-0.0877879746258259	-1.72521923738532
484	0.968	-0.0864996730815619	-1.72521923738532
485	0.97	-0.0890762761700898	-1.72521923738532
486	0.972	-0.08263476844877	-1.72521923738532
487	0.974	-0.0864996730815619	-1.72264263429679
488	0.976	-0.0877879746258259	-1.72135433275253
489	0.978	-0.0903645777143538	-1.72006603120826
490	0.98	-0.085211371537298	-1.72006603120826
491	0.982	-0.0864996730815619	-1.72006603120826
492	0.984	-0.083923069993034	-1.72135433275253
493	0.986	-0.0903645777143538	-1.72393093584105
494	0.988	-0.085211371537298	-1.72393093584105
495	0.99	-0.085211371537298	-1.72393093584105
496	0.992	-0.0787698638159782	-1.72393093584105
497	0.994	-0.085211371537298	-1.72135433275253
498	0.996	-0.085211371537298	-1.718777729664
499	0.998	-0.083923069993034	-1.718777729664
500	1	-0.083923069993034	-1.718777729664
501	1.002	-0.083923069993034	-1.718777729664
502	1.004	-0.085211371537298	-1.72006603120826
503	1.006	-0.0864996730815619	-1.72264263429679
504	1.008	-0.085211371537298	-1.72264263429679
505	1.01	-0.085211371537298	-1.72264263429679
506	1.012	-0.0774815622717142	-1.72135433275253
507	1.014	-0.08263476844877	-1.72006603120826
508	1.016	-0.0787698638159782	-1.71748942811973
509	1.018	-0.0787698638159782	-1.71748942811973
510	1.02	-0.0813464669045061	-1.71748942811973
511	1.022	-0.0774815622717142	-1.71748942811973
512	1.024	-0.0813464669045061	-1.718777729664
513	1.026	-0.0800581653602421	-1.72135433275253
514	1.028	-0.0813464669045061	-1.72135433275253
515	1.03	-0.0800581653602421	-1.72006603120826
516	1.032	-0.0813464669045061	-1.72135433275253
517	1.034	-0.0736166576389223	-1.718777729664
518	1.036	-0.08263476844877	-1.71748942811973
519	1.038	-0.0800581653602421	-1.71748942811973
520	1.04	-0.0749049591831863	-1.71620112657547
521	1.042	-0.0813464669045061	-1.71748942811973
522	1.044	-0.08263476844877	-1.718777729664
523	1.046	-0.0749049591831863	-1.718777729664
524	1.048	-0.08263476844877	-1.72135433275253
525	1.05	-0.0774815622717142	-1.72006603120826
526	1.052	-0.0749049591831863	-1.72006603120826
527	1.054	-0.0800581653602421	-1.71748942811973
528	1.056	-0.0774815622717142	-1.71620112657547
529	1.058	-0.0774815622717142	-1.71491282503121
530	1.06	-0.0736166576389223	-1.71620112657547
531	1.062	-0.0800581653602421	-1.71620112657547
532	1.064	-0.0761932607274503	-1.71748942811973
533	1.066	-0.0787698638159782	-1.718777729664
534	1.068	-0.0813464669045061	-1.72006603120826
535	1.07	-0.0813464669045061	-1.718777729664
536	1.072	-0.0787698638159782	-1.718777729664
537	1.074	-0.0749049591831863	-1.71748942811973
538	1.076	-0.0813464669045061	-1.71491282503121
539	1.078	-0.0749049591831863	-1.71491282503121
540	1.08	-0.0800581653602421	-1.71491282503121
541	1.082	-0.0736166576389223	-1.71491282503121
542	1.084	-0.08263476844877	-1.71748942811973
543	1.086	-0.085211371537298	-1.718777729664
544	1.088	-0.0749049591831863	-1.718777729664
545	1.09	-0.08263476844877	-1.718777729664
546	1.092	-0.0774815622717142	-1.718777729664
547	1.094	-0.0800581653602421	-1.71620112657547
548	1.096	-0.0761932607274503	-1.71491282503121
